FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,Region_rb,DPA_rb,Start_rb,Cause_rb,County_rb,County2_rb,County3_rb,DPA2_rb,Firefighte,Total_dama,OID_,Fire_rb,Expect_shp,Ranger_rb,Ranger2_rb,Contain_rb,CDFacre_rb,Otherac_rb,Totalac_rb,Veg_rb,Destroyed,Inci_rb,Forest_rb,Damaged,Civilian,Year,NLCD_11,NLCD_21,NLCD_22,NLCD_23,NLCD_24,NLCD_31,NLCD_41,NLCD_42,NLCD_43,NLCD_52,NLCD_71,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NLCD_0,NLCD_12,WUI_area
9500,19052,CA,NPS,KNP,HOTEL,101,,,1,not in the original 2013 update,29,29.39999962,1,1,101,1837.524014,119027.7518, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9501,19053,CA,NPS,YNP,SNOW,138,10/27/15,10/27/15,4,Suppressed Human Caused,0.100807683,0.100808002,1,1,138,71.59960488,407.9541799, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9502,19054,CA,NPS,YNP,MONO,140,10/31/15,11/30/15,1,Managed Lightning Ignited,0.100809376,0.100809,1,0,140,71.60020607,407.9610308, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9503,19055,CA,NPS,YNP,INDIAN CANYON,49,7/3/15,8/18/15,1,Suppressed Lightning Ignited,4.131936838,4.131939888,1,1,49,1082.109431,16721.35513, , , , , , , , ,0,0,306, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,4.892687,0,0,0,0,0,0,0,0,0,0
9504,19056,CA,NPS,RNP,POPLAR,1501,5/10/15,5/10/15,14, ,3.554777133,3.554780006,1,1,1501,507.637596,14385.67267, , , , , , , , ,0,0,307, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,1.556764,1.556764,0.44479,0,0,0,0,0,0,0,0
9505,19057,CA,NPS,YNP,DEERLICK,47,7/2/15,7/3/15,1,Suppressed Lightning Ignited,0.100794876,0.100795001,1,1,47,71.59505667,407.9023528, , , , , , , , ,0,0,308, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0,0,0
9506,19060,CA,NPS,SMP,AGOURA,1217,10/24/15,10/24/15,9,"Undetermined roadside start, presumed human",0.093973072,0.0939731,6,1,1217,69.12983523,380.2954939, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9507,19064,CA,NPS,SMP,WENDY,735,7/4/15,7/4/15,8,Cause fireworks. perim is 0.1ac circle,0.093962586,0.093962602,6,1,735,69.12597809,380.2530575, , , , , , , , ,0,0,312, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0.222395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9508,19065,CA,NPS,SMP,TOPANGA CYN,379,4/6/15,4/6/15,10,Derrek reported,0.152215106,0.152215004,6,1,379,87.98176916,615.9926316, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9509,19071,CA,NPS,SMP,MUREAU,1138,10/3/15,10/3/15,1,"Undetermined roadside start, presumed human",0.48542675,0.485426992,6,1,1138,157.1179029,1964.45228, , , , , , , , ,0,0,318, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0.44479,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0
9510,19074,CA,NPS,SMP,DEERVALE, ,,,14,"Moderate weather, fire slow moving, easily contained",0.60286857,0.602868974,6,1, ,210.812102,2439.722545, , , , , , , , ,0,0,320, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0.667185,0,0,0,0,0,0,0,0
9511,19075,CA,NPS,SMP,GRIFFITH PARK, ,,,14, ,3.04686054,3.04685998,6,1, ,415.9553793,12330.20714, , , , , , , , ,0,0,321, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0.889579,0,0,0,0,0,0,0,2.223949,0,0,0,0,0,0,0,0
9512,19079,CA, , ,TOPANGA CYN, ,4/6/15,4/6/15,0,Derrek reported,0,0,0,0, ,87.98172435,615.9920042, , , , , , , , ,0,0,325, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0
9513,19080,CA, , ,TUNA, ,3/13/15,3/13/15,0,High LFM and dry wind. Fire behavior sluggish but a 25m spot occurred,0,0,0,0, ,297.5127093,4791.794754, , , , , , , , ,0,0,326, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0.889579,0,0,0,0,0,0,0,0
9514,19082,CA,NPS,SMP,CORNELL, ,6/24/15,6/24/15,14,"Car crashed into powerline pylon, knocked down, powerline started fire",0,0,8,1, ,28.14951302,35.51797774, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9515,19085,CA,CCO,SBC,CAT,7820,6/27/16,6/27/16,11, ,19.8,19.74440002,1,1, ,1339.426016,79902.63301, , , , , , , , ,0,0,328, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0.222395,0,0,0,0,0,3.558318,0,11.564533,4.003108,0,0,0,0,0,0,0
9517,19087,CA,CDF,SHU,COW,9805,9/25/16,9/29/16,10,Grass and Brush,20,94.76300049,1,1, ,4556.578433,383492.1497, , , , , , , , ,0,0,330, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0.667185,0,85.622024,8.006215,0,0,0,0,0,0,0
9518,19088,CA,CDF,TGU,PASKENTA,5445,6/21/16,6/21/16,2,Grass,43,42.49440002,1,1, ,2150.92953,171968.7845, , , , , , , , ,0,0,331, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,42.47742,0,0,0,0,0,0,0
9519,19089,CA,CDF,TGU,TEDOC,3360,4/17/16,4/17/16,5,Timber Slash,3,2.379420042,1,1, ,587.8852418,9629.179096, , , , , , , , ,0,0,332, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0.889579,0,1.334369,0,0,0,0,0,0,0,0
9521,19092,CA,CDF,TGU,FLORES,5770,7/1/16,7/1/16,10,Roadside in grass,88.6,88.5734024,1,1, ,4275.145801,358443.8157, , , , , , , , ,0,0,335, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,1.556764,0,0,0,2.001554,0,0,0,0,84.510049,0,0,0,0,0,0,0
9522,19093,CA,LRA,TGU,DIAMOND,5779,7/1/16,7/1/16,4,Transient cooking fire,2.86,2.8582201,1,1, ,619.2957886,11566.79952, , , , , , , , ,0,0,336, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,2.891133,0,0,0,0,0,0,0
9523,19094,CA,CDF,TGU,SPRING,6228,7/15/16,7/15/16,9,"Grass, BLM shooting range",16,16.44190025,1,1, ,1172.568117,66537.90441, , , , , , , , ,0,0,337, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,16.45722,0,0,0,0,0,0,0
9524,19098,CA,CCO,KRN,BLUE, ,7/10/16,7/10/16,14,INC #1625760,1.3,0.152753994,1,1, ,107.7346353,618.1744506, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9525,19099,CA,CCO,KRN,STOCKDALE, ,7/29/16,7/29/16,14,INC #1628450,65,65.1289978,1,1, ,3613.255138,263567.636, , , , , , , , ,0,0,341, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,14.455666,0,0,41.58784,9.785374,0,0,0
9526,19100,CA,CCO,KRN,KEENE, ,10/13/16,10/13/16,14,INC #1638867,1.19,1.172979951,1,1, ,469.1626333,4746.886994, , , , , , , , ,0,0,342, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0.44479,0,0,0,0,0,0,0.44479,0,0,0,0,0,0,0,0
9527,19101,CA,CCO,KRN,RIVER, ,5/29/16,5/29/16,14,INC #1619346,0.9,0.853833973,1,1, ,376.5461353,3455.344517, , , , , , , , ,0,0,343, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0.222395,0.44479,0,0,0.222395,0,0,0,0
9528,19102,CA,CCO,KRN,GRANITE, ,6/6/16,6/6/16,14,INC #1620480,4.3,4.356919765,1,1, ,594.4621543,17631.84687, , , , , , , , ,0,0,344, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,0.44479,0,0,3.113528,0.667185,0,0,0
9529,19103,CA,CCO,KRN,BODFISH, ,7/6/16,7/6/16,14,INC #1625138,2.69,2.665770054,1,1, ,736.4392053,10787.97624, , , , , , , , ,0,0,345, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,2.223949,0,0,0,0,0,0,0,0,0.44479,0,0,0,0,0,0,0
9530,19104,CA,CCO,KRN,CARBINE, ,6/5/16,6/5/16,14,INC #1620378,2.9,2.911360025,1,1, ,499.1958056,11781.86543, , , , , , , , ,0,0,346, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0.44479,2.223949,0,0,0,0,0,0,0
9531,19105,CA,CCO,KRN,DUMP, ,8/4/16,8/4/16,14,INC #1629274,3.5,3.463310003,1,1, ,766.2008284,14015.51188, , , , , , , , ,0,0,347, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0.889579,0,0,0,0,0,0,0,0,2.891133,0,0,0,0,0,0,0
9533,19107,CA,CCO,KRN, , ,8/24/16,8/24/16,14,INC #1631961,5.75,5.662169933,1,1, ,1223.765757,22913.97021, , , , , , , , ,0,0,349, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,1.334369,0,0,0,0,0,0,0,0,4.003108,0,0,0,0,0,0,0
9534,19108,CA,CCO,KRN, , ,7/22/16,7/22/16,14,INC #1627377,0.25,7.921780109,1,1, ,964.5789562,32058.32308, , , , , , , , ,0,0,350, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,1.556764,0,0,0,0,0,0,0,1.779159,5.337477,0,0,0,0,0,0,0
9535,19111,CA,CCO,KRN,BEALE, ,5/15/16,5/15/16,14,INC #1617443,1.6,1.61661005,1,1, ,507.3887866,6542.203356, , , , , , , , ,0,0,353, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,1.111974,0,0,0,0,0,0,0,0,0.44479,0,0,0,0,0,0,0
9536,19112,CA,CCO,KRN,ROCKY, ,5/29/16,5/29/16,14,INC #1619313,11.6,11.64290047,1,1, ,1171.642915,47117.21572, , , , , , , , ,0,0,354, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,11.564533,0,0,0,0,0,0,0
9537,19113,CA,CCO,KRN,VIEW, ,8/9/16,8/9/16,14,INC #1629962,2.9,2.934700012,1,1, ,524.3219757,11876.32401, , , , , , , , ,0,0,355, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0.222395,0.44479,0,0,0,0,0,0,2.223949,0,0,0,0,0,0,0
9538,19114,CA,CCO,KRN,TUNNEL, ,8/9/16,8/9/16,14,INC #1629894,3.2,2.341890097,1,1, ,563.2366119,9477.312563, , , , , , , , ,0,0,356, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0.44479,0,0,0,0,0,0,0,1.556764,0,0,0,0,0,0,0,0
9539,19116,CA,CCO,KRN, , ,7/3/16,7/3/16,14,INC #1624501,14.6,14.09689999,1,1, ,1436.314953,57048.01822, , , , , , , , ,0,0,358, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,13.566087,0,0,0,0,0,0,0
9540,19117,CA,CCO,KRN,HARTINC, ,6/15/16,6/15/16,14,INC #1621719,1.7,1.729470015,1,1, ,399.1908521,6998.920414, , , , , , , , ,0,0,359, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,1.779159,0,0,0,0,0,0,0
9541,19118,CA,CCO,SBC,BAR,11063,8/24/16,8/24/16,14, ,17.9,17.84399986,1,1, ,1460.931984,72212.17381, , , , , , , , ,0,0,360, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,3.780713,0,12.454113,1.556764,0,0,0,0,0,0,0
9542,19119,CA,CDF,TGU,SIESTA,6424,7/21/16,7/21/16,14,Grass,3,2.664979935,1,1, ,403.5676708,10784.77365, , , , , , , , ,0,0,361, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0.222395,0,0,0,0,0,0,0,2.001554,0.44479,0,0,0,0,0,0,0
9543,19121,CA,LRA,TGU,CAMINO,6912,8/5/16,8/5/16,5,Grass,3,3.267359972,1,1, ,506.1893674,13222.51894, , , , , , , , ,0,0,363, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,2.891133,0,0,0,0,0,0,0
9545,19123,CA,CDF,TGU,RIDGE,8177,9/16/16,9/16/16,2,Grass,26,26.22030067,1,1, ,1843.578345,106109.8901, , , , , , , , ,0,0,365, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,2.891133,22.906671,0,0,0,0,0,0,0
9546,19124,CA,CDF,TGU,RED,8227,9/17/16,9/17/16,5,Grass,1.9,1.854400039,1,1, ,357.180515,7504.49441, , , , , , , , ,0,0,366, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,1.556764,0,0,0,0,0,0,0
9547,19127,CA,CDF,TCU,BAKER,7702,7/21/16,7/23/16,2, ,57,57.292099,1,1, ,2726.946037,231853.1045, , , , , , , , ,0,0,369, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,1.556764,0,33.35923,21.572302,0,0,0,0,0,0,0
9550,19133,CA,CDF,TCU,KENNEDY,5451,5/29/16,6/2/16,10, ,32.75,33.58720016,1,1, ,1778.439257,135922.7547, , , , , , , , ,0,0,375, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,4.892687,0.667185,0,0,0,0,0,0,4.892687,22.239487,0,0,0,0,0,0,0
9551,19134,CA,CDF,TCU,TULLOCH,5507,5/30/16,6/7/16,9, ,82,81.88179779,1,1, ,2591.892634,331364.0216, , , , , , , , ,0,0,376, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,1.111974,0,0.889579,44.701368,34.471204,0,0,0,0,0,0,0
9552,19135,CA,CDF,TCU,TELEGRAPH,5629,6/1/16,6/2/16,9, ,13.87,13.83259964,1,1, ,1213.145698,55978.63629, , , , , , , , ,0,0,377, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,14.010877,0,0,0,0,0,0,0
9553,19136,CA,CDF,TCU,HUNT,5639,6/2/16,6/3/16,2, ,26.5,26.52330017,1,1, ,1756.768279,107335.8993, , , , , , , , ,0,0,378, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,2.891133,23.573856,0,0,0,0,0,0,0
9554,19137,CA,CDF,TCU,DORSEY,5724,6/4/16,6/4/16,2, ,18.5,19.64369965,1,1, ,1152.992323,79495.10737, , , , , , , , ,0,0,379, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0.222395,0.222395,0,0,0,0,0,0,0,19.125959,0,0,0,0,0,0,0
9555,19139,CA,CDF,TCU,PERRICONE,8812,8/15/16,8/15/16,9, ,23.2,23.17009926,1,1, ,1866.944528,93766.04613, , , , , , , , ,0,0,381, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0.667185,0,0,0,0,0,0,0,0,20.682723,0,0,0,0,0,0,0
9556,19140,CA,CDF,TCU,YOSEMITE,6982,7/3/16,7/4/16,4, ,8,7.713570118,1,1, ,1218.312433,31215.6984, , , , , , , , ,0,0,382, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,7.78382,0,0,0,0,0,0,0
9557,19143,CA,CDF,LNU,CALPINE,5595,6/26/16,6/26/16,14, ,14,14.54150009,1,1, ,1505.8283,58847.20526, , , , , , , , ,0,0,385, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,2.223949,11.786928,0,0,0,0,0,0,0
9558,19144,CA,CDF,LNU,CANYON,7397,8/9/16,8/9/16,14, ,15,10.93260002,1,1, ,1029.389773,44242.6681, , , , , , , , ,0,0,386, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0.44479,0,0,0,0,0,0,0,6.449451,3.558318,0,0,0,0,0,0,0
9559,19145,CA,CDF,LNU,CREEK,5580,6/26/16,6/28/16,14, ,277,171.1179962,1,1, ,3289.341646,692490.2182, , , , , , , , ,0,0,387, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,73.167911,97.631346,0,0,0,0,0,0,0
9560,19146,CA,CDF,LNU,DUNNIGAN,6366,7/15/16,7/15/16,2, ,83.5,77.78289795,1,1, ,2965.752918,314776.1435, , , , , , , , ,0,0,388, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,7.116636,25.57541,0,45.590948,0,0,0,0,0
9561,19152,CA,CDF,LNU,NORTH BRANCH,6965,7/29/16,7/29/16,14, ,25.5,21.99020004,1,1, ,1636.26634,88991.03138, , , , , , , , ,0,0,394, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,1.779159,0,0,0,0,0,0,0,19.793143,0,0,0,0,0,0,0,0
9563,19155,CA,CDF,LNU,RESERVOIR,5586,6/26/16,6/30/16,14, ,215,152.6470032,1,1, ,4230.639542,617738.7143, , , , , , , , ,0,0,397, ,0, , , ,0,0,0, ,0, , ,0,0,2016,11.119743,8.006215,1.334369,0,0,0,0,10.230164,0.222395,76.948624,39.808681,0,0,3.335923,0.667185,0,0,0
9564,19158,CA,CDF,LNU,KNOXVILLE,7402,8/9/16,8/10/16,14, ,39.7,40.80450058,1,1, ,2626.52541,165129.8599, , , , , , , , ,0,0,400, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,2.668738,0,0,0,0,0,0,0,32.91444,4.670292,0,0,0,0,0,0,0
9565,19159,CA,CDF,SLU,ESTRELLA,5913,6/3/16,6/3/16,2, ,47.51,47.40790176,1,1, ,3028.961624,191853.1146, , , , , , , , ,0,0,401, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,1.556764,0,0,0,0,0,0,0,0,45.813343,0,0,0,0,0,0,0
9566,19160,CA,CDF,SLU,O'DONOVAN,4131,4/17/16,4/17/16,14, ,33.7,33.58670044,1,1, ,1943.336489,135920.4074, , , , , , , , ,0,0,402, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,14.900456,18.236379,0,0,0,0,0,0,0
9567,19161,CA,CDF,SLU,ELK,5664,5/28/16,5/28/16,14, ,19,18.45120049,1,1, ,1264.264792,74669.1601, , , , , , , , ,0,0,403, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,1.111974,0,0,0,0,0,0,0,0,0.889579,4.892687,11.786928,0,0,0,0,0
9568,19162,CA,CDF,SLU,BLUFF,7882,7/18/16,7/18/16,2, ,30,30.23290062,1,1, ,2350.403045,122348.361, , , , , , , , ,0,0,404, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,1.556764,0.222395,0,0,0,0,0,26.020199,2.223949,0,0,0,0,0,0,0
9569,19164,CA,CDF,SLU,JUAN,4588,4/29/16,4/29/16,14, ,15,16.24880028,2,1, ,1313.112628,65756.64741, , , , , , , , ,0,0,406, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,3.113528,0,0,0,0,0,0,0,0,13.566087,0,0,0,0,0,0,0
9570,19166,CA,CDF,SLU,SHEDD,4968,5/10/16,5/10/16,14, ,162,161.348999,1,1, ,5226.91581,652956.6019, , , , , , , , ,0,0,408, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,5.782267,0,0,0,0,0,0,0,0,154.342037,0,0,0,0,0,0,0
9571,19167,CA,CDF,SLU,TOPAZ,5178,5/15/16,5/15/16,11, ,25,23.76390076,1,1, ,1639.638099,96169.24277, , , , , , , , ,0,0,409, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,12.676507,10.007769,0.222395,0,0,0,0,0,0,0,0.222395,0.44479,0,0,0,0,0
9572,19168,CA,CDF,SLU,GREEN,7741,7/15/16,7/15/16,2, ,11,10.8203001,1,1, ,936.2509291,43788.27972, , , , , , , , ,0,0,410, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,1.111974,0,7.116636,2.891133,0,0,0,0,0,0,0
9573,19170,CA,CDF,SLU,FRAZIER,6941,6/27/16,6/27/16,10, ,86,86.51609802,1,1, ,2675.712234,350118.3535, , , , , , , , ,0,0,412, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,3.780713,0.222395,0,0,0,0,1.334369,8.006215,41.810235,30.023307,0,0,0,0,0,0,0
9574,19172,CA,CCO,ORC,LAGUNA, ,6/26/16,6/29/16,14,Inc# 1667008,46.4,46.28120041,1,1, ,3106.949675,187293.3963, , , , , , , , ,0,0,414, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,46.480527,0,0,0,0,0,0,0,0
9575,19173,CA,CCO,ORC,SAN JUAN, ,6/15/16,6/16/16,14,Inc #1662620,70.5,70.3117981,1,1, ,3501.981639,284541.9224, , , , , , , , ,0,0,415, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0.667185,0,0,0,0,0,0,36.695153,32.469651,0,0,0,0,0,0,0
9576,19174,CA,CCO,ORC,REATA, ,7/11/16,7/11/16,2,Lindura St / Borra Pl Inc # 1672601,13.1,14.00699997,1,1, ,1673.568648,56684.13402, , , , , , , , ,0,0,416, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0.44479,0,0,0,0,0,0,4.892687,8.6734,0,0,0,0,0,0,0
9577,19176,CA,CCO,ORC,CANYON, ,9/12/16,9/12/16,10,18751 Laguna Canyon Rd Inc # 1696326,15,19.58819962,1,1, ,1779.977943,79270.48211, , , , , , , , ,0,0,418, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,5.115082,14.010877,0,0,0,0,0,0,0
9578,19177,CA,CCO,ORC,COW CAMP, ,8/29/16,8/29/16,14,Cow Camp Rd / Essencia Dr Inc # 16091250,0,10.55070019,4,1, ,1118.297903,42697.17609, , , , , , , , ,0,0,419, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0.889579,9.785374,0,0,0,0,0,0,0
9579,19178,CA,DOD,MCP,SAN MATEO CAMPGROUND, ,6/18/16,6/18/16,16,Military drone Camp Pendelton 1663768,0,22.82139969,1,1, ,1311.90462,92354.91079, , , , , , , , ,0,0,420, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0.667185,1.334369,0.667185,0,0,0,0,0,0.222395,19.570748,0,0,0,0,0,0,0,0
9580,19183,CA,CDF,BTU,NINTEY NINE,11608,8/2/16,8/8/16,8, ,150,541.0960083,5,1, ,7244.108287,2189738.92, , , , , , , , ,0,0,425, ,1, , , ,0,0,0, ,0, , ,0,0,2016,0,4.670292,2.446344,0,0,0,0,0,0,122.761966,410.540924,0,0,0,0,0,0,0
9581,19184,CA,CDF,FKU,AVOCADO,6574,5/15/16,5/16/16,11, ,132,132.4669952,1,1, ,4391.300002,536076.7417, , , , , , , , ,0,0,426, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,1.111974,0,14.900456,115.645331,0,0,0,0,0,0,0
9582,19185,CA,CDF,FKU,DEWOLF,7079,5/25/16,5/25/16,14, ,287,288.7120056,1,1, ,7559.531642,1168376.157, , , , , , , , ,0,0,427, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,286.889378,0,0,0,0,0,0,0
9583,19187,CA,CDF,FKU,PANOCHO,5092,4/16/16,4/16/16,9, ,108,53.19079971,1,1, ,3383.870254,215255.5566, , , , , , , , ,0,0,429, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,1.556764,0,0,0,0,0,0,0,1.334369,45.590948,0,0,3.780713,0.889579,0,0,0
9584,19188,CA,CDF,FKU,BIG,9787,7/11/16,7/13/16,14, ,188,187.9640045,2,1, ,3539.3119,760663.5357, , , , , , , , ,0,0,430, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0.222395,7.339031,0,14.455666,165.239386,0,0,0,0,0,0,0
9586,19195,CA,CDF,FKU,HILL,5711,4/28/16,4/28/16,1, ,151,189.8910065,1,1, ,3786.087158,768459.7358, , , , , , , , ,0,0,437, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,0,189.702821,0,0,0,0,0,0,0
9587,19196,CA,CDF,BEU,ARROYO,2841,6/18/16,6/20/16,10, ,70,67.73269653,1,1, ,3441.280761,274104.5287, , , , , , , , ,0,0,438, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,4.003108,0,0,0,0,0,0,0,14.678061,48.926871,0,0,0,0,0,0,0
9588,19197,CA,CDF,BEU,OLD,2735,6/12/16,6/13/16,9, ,74,73.97889709,1,1, ,2860.858601,299382.0151, , , , , , , , ,0,0,439, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,1.334369,72.055937,0,0,0,0,0,0,0
9589,19198,CA,CDF,BEU,LOWE,2948,6/23/16,6/24/16,9, ,52,53.31330109,1,1, ,2654.562143,215751.3325, , , , , , , , ,0,0,440, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0,0,6.227056,47.370107,0,0,0,0,0,0,0
9590,19200,CA,CDF,BEU,MERCURY,3213,7/9/16,7/10/16,9, ,95,94.94750214,2,1, ,2442.554069,384238.8524, , , , , , , , ,0,0,442, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,4.447897,0,0,0,0,0,0,0,6.894241,83.842865,0,0,0,0,0,0,0
9591,19201,CA,CDF,BEU,KING,2815,6/17/16,6/21/16,14, ,225,225.0630035,1,1, ,6009.405178,910798.3784, , , , , , , , ,0,0,443, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,0,0,0,0,0,0,0.667185,24.908225,124.541125,72.055937,0,0,0,2.223949,0,0,0
9592,19202,CA,CDF,BEU,MAIN,3855,8/14/16,8/14/16,10, ,63,62.77190018,1,1, ,3206.253946,254028.7824, , , , , , , , ,0,0,444, ,0, , , ,0,0,0, ,0, , ,0,0,2016,0,4.225502,0.44479,0,0,0,0,0,0,0,58.267455,0,0,0,0,0,0,0
