Year,FIRE_NAME,EXPECT_MATCH_2,DPA,Ranger_unit,County,Start,Contained,CDF_acres_burned,Other_acres_burned,Region,Ranger_unit2,County2,County3,Veg_type,Cause,Destroyed_structures,Incident_number,National_forest,Fire_name2,DPA2,Damaged_structures,Firefighter_fatalities,Civilian_fatalities
2014,WEB,,CDF,NA,Butte,7/29/2014,8/27/2014,378,NA,NA,NA,NA,NA,TB,Equipment Use,0,BTU-10700,NA,NA,NA,0,0,0
2015,ANZA,,CDF,NA,Riverside,8/10/2015,8/15/2015,500,NA,NA,NA,NA,NA,B,Human,0,RRU-90069,NA,NA,NA,0,0,0
2015,BUTTE,,CDF,NA,Amador,9/9/2015,10/23/2015,70868,NA,NA,NA,NA,NA,TBG,Electrical power,965,AEU-24918,NA,NA,NA,0,0,2
2015,CABIN,,USFS,NA,Tulare,7/19/2015,9/5/2015,NA,6980,NA,NA,NA,NA,T,Lightning,0,SQF-2313,NA,NA,NA,0,0,0
2015,CABIN,,USFS,NA,Los Angeles,8/14/2015,8/20/20145,NA,1723,NA,NA,NA,NA,NA,Undetermined,3,ANF-3611,NA,NA,NA,0,0,0
2015,CALGROVE,,LAC,NA,Los Angeles,6/24/2015,6/26/2015,NA,415,NA,NA,NA,NA,B,Undetermined,0,LAC-173220,NA,NA,NA,1,0,0
2015,CARL,,DOD,NA,San Diego,4/28/2015,4/29/2015,NA,4000,NA,NA,NA,NA,B,Undetermined,0,MCP-1207,NA,NA,NA,0,0,0
2015,CIENAGA,,CDF,NA,San Benito,10/12/2015,10/16/2015,690,NA,NA,NA,NA,NA,TB,Electrical power,0,BEU-4582,NA,NA,NA,0,0,0
2015,CORRINE,,CDF,NA,Madera,6/18/2015,6/24/2015,920,NA,NA,NA,NA,NA,TBG,Electrical power,2,MMU-11662,NA,NA,NA,0,0,0
2015,CREEK,,CDF,NA,Merced,7/31/2015,7/31/2015,1450,NA,NA,NA,NA,NA,G,Vehicle,0,MMU-14907,NA,NA,NA,0,0,0
2015,CUESTA,,CDF,NA,San Luis Obispo,8/16/2015,9/3/2015,2446,NA,NA,NA,NA,NA,G,Vehicle,1,SLU-8555,NA,NA,NA,0,0,0
2015,DEER,,KRN,NA,Kern,8/18/2015,8/20/2015,NA,311,NA,NA,NA,NA,NA,Undetermined,0,KRN-30112,NA,NA,NA,0,0,0
2015,DODGE,,BLM,NA,Lassen,8/3/2015,8/17/2015,NA,10570,NA,NA,NA,NA,B,Human,0,NOD-3806,NA,NA,NA,0,0,0
2015,ELK,,CDF,NA,lake,9/2/2015,9/6/2015,700,NA,NA,NA,NA,NA,B,Equipment use,0,LNU-8268,NA,NA,NA,0,0,0
2015,FOREBAY,,CDF,NA,Merced,5/11/2015,5/12/2015,692,NA,NA,NA,NA,NA,G,Vehicle,0,MMU-8812,NA,NA,NA,0,0,0
2015,FORK COMPLEX,,USFS,NA,Trinity,7/30/2015,8/29/2015,NA,36499,NA,NA,NA,NA,TBG,Undetermined,12,SHF-2067,NA,NA,NA,0,0,0
2015,FROG,,USFS,NA,Modoc,7/30/2015,8/6/2015,NA,4863,NA,NA,NA,NA,T,Lightning,0,MDF-570,NA,NA,NA,0,1,0
2015,GASQUET COMPLEX,,USFS,NA,Del Norte,7/31/2015,10/15/2015,NA,30361,NA,NA,NA,NA,T,Lightning,0,SRF-1488,NA,NA,NA,0,0,0
2015,GRENADE,,DOD,NA,San Diego,4/29/2015,5/5/2015,NA,2025,NA,NA,NA,NA,B,Undetermined,0,MCP-1212,NA,NA,NA,0,0,0
2015,HIGHWAY,,CDF,NA,Riverside,4/18/2015,4/24/2015,1049,NA,NA,NA,NA,NA,TG,Equipment use,0,RRU-44605,NA,NA,NA,0,0,0
2015,HORNO,,DOD,NA,San Diego,8/13/2015,8/17/2015,NA,1846,NA,NA,NA,NA,NA,Human,0,MCP-2459,NA,NA,NA,0,0,0
2015,HUMBOLDT COMPLEX,,CDF,NA,Humboldt,7/30/2015,8/21/2015,4883,NA,NA,NA,NA,NA,T,Lightning,7,HUU-5606,NA,NA,NA,0,0,0
2015,IONE,,CDF,NA,Sacramento,7/2/2015,7/5/2015,357,NA,NA,NA,NA,NA,G,Arson,0,AEU-17193,NA,NA,NA,0,0,0
2015,JERUSALEM,,CDF,NA,Lake,8/9/2015,8/25/2015,25118,NA,NA,NA,NA,NA,B,Undetermined,2,LNU-7410,NA,NA,NA,0,0,0
2015,LAKE,,USFS,NA,San Bernardino,6/17/2015,7/5/2015,NA,31359,NA,NA,NA,NA,TB,Undetermined,4,BDF-7894,NA,NA,NA,0,0,0
2015,LOWELL,,CDF,NA,Nevada,7/25/2015,8/12/2015,2304,NA,NA,NA,NA,NA,TG,Undetermined,3,NEU-17851,NA,NA,NA,1,0,0
2015,LUMPKIN,,CDF,NA,Butte,9/11/2015,9/21/2015,1040,NA,NA,NA,NA,NA,TB,Arson,0,BTU-13363,NA,NA,NA,0,0,0
2015,MAD RIVER COMPLEX,,USFS,NA,Trinity,7/30/2015,9/3/2015,NA,37462,NA,NA,NA,NA,T,Lightning,4,SRF-1433,NA,NA,NA,0,0,0
2015,MCCABE,,CDF,NA,Merced,7/18/2015,7/22/2015,1600,NA,NA,NA,NA,NA,G,Lightning,0,MMU-13970,NA,NA,NA,0,0,0
2015,MERIDIAN,,CDF,NA,Butte,10/3/2015,10/4/2015,860,NA,NA,NA,NA,NA,G,Equipment use,0,BTU-14554,NA,NA,NA,0,0,0
2015,MORTAR,,DOD,NA,San Diego,4/28/2015,4/29/2015,NA,800,NA,NA,NA,NA,B,Undetermined,0,MCP-1210,NA,NA,NA,0,0,0
2015,NICKOWITZ,,USFS,NA,Del Norte,8/1/2015,9/30/2015,NA,7509,NA,NA,NA,NA,T,Lightning,0,SRF-1470,NA,NA,NA,0,0,0
2015,NORTH,,USFS,NA,San Bernardino,7/17/2015,7/21/2015,NA,4250,NA,NA,NA,NA,BG,Undetermined,23,BDF-9001,NA,NA,NA,5,0,0
2015,PARKHILL,,CDF,NA,San Luis Obispo,6/20/2015,6/20/2015,1791,NA,NA,NA,NA,NA,B,Vehicle,18,SLU-6113,NA,NA,NA,3,0,0
2015,PEANUT,,DOD,NA,Monterey,6/11/2015,6/11/2015,NA,1532,NA,NA,NA,NA,G,Undetermined,0,FHL-001570,NA,NA,NA,0,0,0
2015,RIVER COMPLEX,,USFS,NA,Trinity,7/30/2015,10/15/2015,NA,77081,NA,NA,NA,NA,T,Lightning,0,SHF-2066,NA,NA,NA,0,0,0
2015,ROCKY,,CDF,NA,Lake,7/29/2015,8/14/2015,69636,NA,NA,NA,NA,NA,TBG,Equipment use,96,LNU-6984,NA,NA,NA,8,0,0
2015,ROUGH,,USFS,NA,Fresno,7/31/2015,12/1/2015,NA,151623,NA,NA,NA,NA,TBG,Lightning,4,SNF-1746,NA,NA,NA,0,0,0
2015,ROUND,,CDF,NA,Inyo,2/6/2015,2/13/2015,7000,NA,NA,NA,NA,NA,B,Undetermined,43,BDU-1662,NA,NA,NA,5,0,0
2015,ROUTE COMPLEX,,USFS,NA,Humboldt,7/30/2015,8/31/2015,NA,35675,NA,NA,NA,NA,T,Lightning,2,SRF-1476,NA,NA,NA,0,0,0
2015,SADDLE,,USFS,NA,Trinity,6/9/2015,6/25/2015,NA,1542,NA,NA,NA,NA,TB,Lightning,0,SHF-1371,NA,NA,NA,0,0,0
2015,SKY,,USFS,NA,Madera,6/18/2015,6/26/2015,NA,500,NA,NA,NA,NA,TB,Vehicle,0,SNF-1058,NA,NA,NA,0,0,0
2015,SOLIMAR,,VNC,NA,Ventura,12/25/2015,12/28/2015,NA,1288,NA,NA,NA,NA,NA,Undetermined,0,VNC-89187,NA,NA,NA,0,0,0
2015,SOUTH COMPLEX,,USFS,NA,Trinity,8/1/2015,10/1/2015,NA,29416,NA,NA,NA,NA,T,Lightning,3,SHF-2108,NA,NA,NA,0,0,0
2015,SWEDES,,CDF,NA,Butte,7/29/2015,8/16/2015,400,NA,NA,NA,NA,NA,B,Debris Burning,16,BTU-10917,NA,NA,NA,0,0,0
2015,TASSAJARA,,CDF,NA,Monterey,9/19/2015,9/29/2015,1068,NA,NA,NA,NA,NA,B,Undetermined,20,BEU-4217,NA,NA,NA,1,0,0
2015,TENAYA,,USFS,NA,Mariposa,9/7/2015,9/16/2015,NA,415,NA,NA,NA,NA,NA,Undetermined,0,YNP-123,NA,NA,NA,0,0,0
2015,TESLA,,CDF,NA,Alameda,8/19/2015,8/25/2015,2850,NA,NA,NA,NA,NA,G,Undetermined,1,SCU-5524,NA,NA,NA,0,0,0
2015,TRIPLE 3,,CDF,NA,Tulare,7/21/2015,7/21/2015,430,NA,NA,NA,NA,NA,G,Lightning,0,TUU-383,NA,NA,NA,0,0,0
2015,VALLEY,,CDF,NA,Lake,9/12/2015,10/15/2015,76067,NA,NA,NA,NA,NA,TBG,Electrical power,1958,LNU-8670,NA,NA,NA,93,0,4
2015,VAN DYKE,,USFS,NA,Mono,2/6/2015,2/10/2015,NA,509,NA,NA,NA,NA,BG,Undetermined,0,OVD-107,NA,NA,NA,0,0,0
2015,WALKER,,USFS,NA,Mono,8/14/2015,8/31/2015,NA,3676,NA,NA,NA,NA,NA,Undetermined,0,INF-1319,NA,NA,NA,0,0,0
2015,WARM,,USFS,NA,Los Angeles,8/16/2015,8/19/2015,NA,300,NA,NA,NA,NA,NA,Undetermined,3,ANF-3651,NA,NA,NA,3,0,0
2015,WILLOW,,USFS,NA,Madera,7/25/2015,8/15/2015,NA,5702,NA,NA,NA,NA,T,Undetermined,0,SNF-1689,NA,NA,NA,0,0,0
2015,WRAGG,,CDF,NA,Napa,7/22/2015,8/6/2015,8051,NA,NA,NA,NA,NA,B,Vehicle,2,LNU-6678,NA,NA,NA,5,0,0
2015,YORK,,CDF,NA,Siskiyou,7/4/2015,7/6/2015,395,NA,NA,NA,NA,NA,G,Lightning,0,SKU-5078,NA,NA,NA,0,0,0
2016,99,,CDF,NA,Butte,8/2/2016,8/8/2016,520,NA,NA,NA,NA,NA,G,Playing with fire,0,BTU-11608,NA,NA,NA,0,0,0
2016,APPALOOSA,,CDF,NA,Calaveras,7/2/2016,7/15/2016,310,NA,NA,NA,NA,NA,BGT,Electrical power,1,TCU-6914,NA,NA,NA,0,0,0
2016,BEALE,,CDF,NA,Yuba,8/18/2016,8/19/2016,389,NA,NA,NA,NA,NA,G,Misc,0,NEU-20037,NA,NA,NA,0,0,0
2016,BLUECUT,,USFS,NA,San Bernardino,8/16/2016,9/8/2016,NA,36274,NA,NA,NA,NA,BGT,Undetermined,321,BDF-10468,NA,NA,NA,8,0,0
2016,BOGART,,CDF,NA,Riverside,8/30/2016,9/5/2016,1470,NA,NA,NA,NA,NA,BG,Undetermined,1,RRU-105125,NA,NA,NA,0,0,0
2016,BORDER 3,,CDF,NA,San Diego,6/19/2016,7/1/2016,7609,NA,NA,NA,NA,NA,BG,Undetermined,16,MVU-14498,NA,NA,NA,3,NA,2
2016,CAMP ROBERTS,,MIL,NA,San Luis Obispo,5/18/2016,5/20/2016,NA,3712,NA,NA,NA,NA,G,Undetermined,0,SCU-5280,NA,NA,NA,0,0,0
2016,CANYON,,MIL,NA,Santa Barbara,9/17/2016,9/24/2016,NA,12742,NA,NA,NA,NA,B,Undetermined,0,AFV-3151,NA,NA,NA,0,1,0
2016,CEDAR,,USFS,NA,Kern,8/16/2016,9/24/2016,NA,29322,NA,NA,NA,NA,BT,Undetermined,6,SQF-2595,NA,NA,NA,0,0,0
2016,CHIMNEY,,BLM,NA,Tulare,6/1/2016,6/7/2016,NA,1324,NA,NA,NA,NA,BG,Human,0,CND-1134,NA,NA,NA,0,0,0
2016,CHIMNEY,,CDF,NA,San Luis Obispo,8/13/2016,9/7/2016,46235,NA,NA,NA,NA,NA,BT,Vehicle,70,SLU-8948,NA,NA,NA,8,0,0
2016,CLARK,,USFS,NA,Mono,8/4/2016,8/12/2016,NA,2819,NA,NA,NA,NA,BGT,Lightning,0,INF-1415,NA,NA,NA,0,0,0
2016,CLAYTON,,CDF,NA,Lake,8/13/2016,9/3/2016,3929,NA,NA,NA,NA,NA,BG,Arson,300,LNU-7582,NA,NA,NA,28,0,0
2016,COLD,,CDF,NA,Yolo,8/2/2016,8/12/2016,5731,NA,NA,NA,NA,NA,BG,Undetermined,2,LNU-7135,NA,NA,NA,0,0,0
2016,COLEMAN,,USFS,NA,Monterey,6/4/2016,6/17/2016,NA,2520,NA,NA,NA,NA,BG,Undetermined,1,LPF-1504,NA,NA,NA,0,0,0
2016,COLYEAR,,CDF,NA,Tehama,6/30/2016,7/6/2016,464,NA,NA,NA,NA,NA,BG,Electrical power,0,TGU-5731,NA,NA,NA,0,0,0
2016,CROWN,,USFS,NA,Fresno,9/15/2016,10/31/2016,NA,800,NA,NA,NA,NA,T,Lightning,0,SNF-2154,NA,NA,NA,0,0,0
2016,CURRY,,CDF,NA,Fresno,7/1/2016,7/4/2016,2944,NA,NA,NA,NA,NA,BG,Undetermined,0,FKU-9100,NA,NA,NA,0,0,0
2016,DEER,,CC,NA,Kern,7/1/2016,7/10/2016,NA,1785,NA,NA,NA,NA,BGT,Undetermined,0,KRN-24109,NA,NA,NA,0,0,0
2016,DINOSAUR,,CDF,NA,Merced,6/25/2016,6/26/2016,1246,NA,NA,NA,NA,NA,G,Vehicle,0,MMU-12363,NA,NA,NA,0,0,0
2016,ERSKINE,,USFS,NA,Kern,6/23/2016,7/9/2016,NA,48019,NA,NA,NA,NA,BGT,Undetermined,286,CND-1415,NA,NA,NA,12,0,2
2016,FIDDLER,,CDF,NA,Shasta,7/8/2016,7/9/2016,303,NA,NA,NA,NA,NA,BGT,Arson,1,SHU-6739,NA,NA,NA,1,0,0
2016,FISH,,USFS,NA,Los Angeles,6/20/2016,7/5/2016,NA,4253,NA,NA,NA,NA,BG,Human,0,LAC-177288,NA,NA,NA,0,0,0
2016,FLAT,,CC,NA,Kern,9/19/2016,9/22/2016,NA,307,NA,NA,NA,NA,G,Equipment use,0,KRN-35570,NA,NA,NA,0,0,0
2016,FORT,,CC,NA,Kern,7/8/2016,7/9/2016,NA,554,NA,NA,NA,NA,BG,Undetermined,0,KRN-25390,NA,NA,NA,0,0,0
2016,GAP,,USFS,NA,Siskiyou,8/27/2016,9/16/2016,NA,33867,NA,NA,NA,NA,BT,Undetermined,14,KNF-7501,NA,NA,NA,0,0,0
2016,GOOSE,,CDF,NA,Fresno,7/30/2016,8/9/2016,2241,NA,NA,NA,NA,NA,BG,Arson,9,FKU-10852,NA,NA,NA,1,0,0
2016,GRADE,,CDF,NA,Siskiyou,8/24/2016,9/10/2016,710,NA,NA,NA,NA,NA,BGT,Electrical power,10,SKU-7392,NA,NA,NA,1,0,0
2016,HAVILA,,CC,NA,Kern,8/27/2016,8/31/2016,NA,304,NA,NA,NA,NA,BG,Undetermined,0,KRN-32375,NA,NA,NA,0,0,0
2016,HIDDEN,,USFS,NA,Tulare,11/2/2016,11/23/2016,NA,2768,NA,NA,NA,NA,BT,Lightning,0,SQF-3464,NA,NA,NA,0,0,0
2016,HOG,,CDF,NA,Tehama,9/13/2016,9/13/2016,321,NA,NA,NA,NA,NA,BGT,Electrical power,0,TGU-8080,NA,NA,NA,0,0,0
2016,HORSESHOE,,USFS,NA,Inyo,8/9/2016,8/17/2016,NA,369,NA,NA,NA,NA,BT,Undetermined,0,INF-1457,NA,NA,NA,0,0,0
2016,HOWARD,,CDF,NA,Modoc,9/11/2016,9/15/2016,380,NA,NA,NA,NA,NA,BGT,Railroad,0,LMU-4700,NA,NA,NA,0,0,0
2016,JACOBSON,,USFS,NA,Tulare,10/20/2016,11/1/2016,NA,1702,NA,NA,NA,NA,BT,Undetermined,0,SQF-3384,NA,NA,NA,0,0,0
2016,LAKES,,NPS,NA,Mariposa,6/26/2016,10/31/2016,NA,1001,NA,NA,NA,NA,BT,Lightning,0,YNP-41,NA,NA,NA,0,0,0
2016,LOMA,,CDF,NA,Santa Clara,9/26/2016,11/8/2016,4474,NA,NA,NA,NA,NA,BT,Undetermined,28,SCU-6912,NA,NA,NA,1,0,0
2016,MARINA,,USFS,NA,Mono,6/24/2016,7/4/2016,NA,654,NA,NA,NA,NA,BT,Undetermined,1,INF-992,NA,NA,NA,0,0,0
2016,MARSHES,,CDF,NA,Tuolumne,9/26/2016,10/4/2016,1080,NA,NA,NA,NA,NA,BGT,Vehicle,0,TCU-10403,NA,NA,NA,0,0,0
2016,MEADOW,,USFS,NA,Tulare,10/29/2016,11/22/2016,NA,4347,NA,NA,NA,NA,BT,Lightning,0,SQF-3456,NA,NA,NA,0,0,0
2016,METZ,,CDF,NA,Monterey,5/22/2016,5/25/2016,3876,NA,NA,NA,NA,NA,BG,Debris Burning,0,BEU-2369,NA,NA,NA,0,0,0
2016,METZ,,CDF,NA,Monterey,5/22/2016,5/25/2016,3876,NA,NA,NA,NA,NA,BG,Debris Burning,0,BEU-2369,NA,NA,NA,0,0,0
2016,MINERAL,,CDF,NA,Fresno,8/8/2016,8/19/2016,7050,NA,NA,NA,NA,NA,BG,Arson,2,FKU-11358,NA,NA,NA,0,0,0
2016,MOKELUMNE,,USFS,NA,Alpine,8/19/2016,9/20/2016,NA,655,NA,NA,NA,NA,BGT,Lightning,0,STF-2257,NA,NA,NA,0,0,0
2016,OLD,,LOCAL,NA,Los Angeles,6/4/2016,6/10/2016,NA,465,NA,NA,NA,NA,BG,Undetermined,9,LAC-457,NA,NA,NA,1,0,0
2016,OWENS RIVER,,USFS,NA,Mono,9/17/2016,10/15/2016,NA,5443,NA,NA,NA,NA,BGT,Undetermined,4,INF-1763,NA,NA,NA,0,0,0
2016,PACHECO,,CDF,NA,Calaveras,7/12/2016,7/18/2016,341,NA,NA,NA,NA,NA,BGT,Equipment use,2,TCU-7341,NA,NA,NA,0,0,0
2016,PILOT,,USFS,NA,San Bernardino,8/7/2016,8/16/2016,NA,8110,NA,NA,NA,NA,BGT,Undetermined,0,BDF-10205,NA,NA,NA,0,0,0
2016,PINE,,USFS,NA,Ventura,6/30/2016,7/17/2016,NA,2304,NA,NA,NA,NA,BT,Undetermined,0,LPF-1986,NA,NA,NA,0,0,0
2016,PONY,,USFS,NA,Siskiyou,6/7/2016,10/2/2016,NA,2860,NA,NA,NA,NA,BT,Undetermined,0,KNF-4500,NA,NA,NA,0,0,0
2016,RANCHO,,CDF,NA,Sacramento,6/28/2016,6/30/2016,372,NA,NA,NA,NA,NA,G,Vehicle,0,AEU-17670,NA,NA,NA,0,0,0
2016,RANGE,,CC,NA,Kern,8/26/2016,8/31/2016,NA,600,NA,NA,NA,NA,BGT,Human,0,KRN-32226,NA,NA,NA,0,0,0
2016,RESERVOIR,,USFS,NA,Los Angeles,6/20/2016,7/5/2016,NA,1146,NA,NA,NA,NA,BG,Human,0,ANF-2417,NA,NA,NA,0,0,1
2016,REY,,USFS,NA,Santa Barbara,8/18/2016,9/15/2016,NA,32606,NA,NA,NA,NA,BG,Undetermined,5,LPF-2809,NA,NA,NA,0,0,0
2016,ROBLAR,,MIL,NA,San Diego,7/21/2016,7/27/2016,NA,1245,NA,NA,NA,NA,BG,Undetermined,0,MCP-2125,NA,NA,NA,0,0,0
2016,SACATA,,USFS,NA,Fresno,10/11/2016,10/19/2016,NA,2100,NA,NA,NA,NA,BGT,Undetermined,0,SNF-2370,NA,NA,NA,0,0,0
2016,SADDLE,,CDF,NA,Butte,9/5/2016,9/22/2016,800,NA,NA,NA,NA,NA,BGT,Vehicle,3,BTU-13655,NA,NA,NA,0,0,0
2016,SAGE,,CC,NA,Los Angeles,7/9/2016,7/16/2016,NA,1100,NA,NA,NA,NA,BGT,Campfire,0,LAC-198015,NA,NA,NA,2,0,0
2016,SAND,,USFS,NA,Los Angeles,7/22/2016,8/6/2016,NA,41383,NA,NA,NA,NA,BGT,Undetermined,116,ANF-3008,NA,NA,NA,20,0,1
2016,SAWMILL,,CDF,NA,Sonoma,9/25/2016,10/1/2016,1547,NA,NA,NA,NA,NA,BG,Undetermined,0,LNU-9129,NA,NA,NA,0,0,0
2016,SHERPA,,USFS,NA,Santa Barabara,6/15/2016,6/23/2016,NA,7474,NA,NA,NA,NA,BG,Undetermined,5,SBC-7344,NA,NA,NA,0,0,0
2016,SLATE,,USFS,NA,Tulare,10/4/2016,11/5/2016,NA,2160,NA,NA,NA,NA,BT,Lightning,0,SQF-3261,NA,NA,NA,0,0,0
2016,SOBERANES,,CDF,NA,Monterey,7/22/2016,10/13/2016,132127,NA,NA,NA,NA,NA,BGT,Campfire,68,BEU-3422,NA,NA,NA,5,1,0
2016,SODA,,BLM,NA,San Luis Obispo,6/4/2016,6/6/2016,NA,2003,NA,NA,NA,NA,BG,Undetermined,0,CND-1171,NA,NA,NA,0,0,0
2016,SOUP COMPLEX,,USFS,NA,Modoc,9/17/2016,10/31/2016,NA,2722,NA,NA,NA,NA,GT,Undetermined,0,MDF-910,NA,NA,NA,0,0,0
2016,STONY,,USFS,NA,Monterey,6/2/2016,6/17/2016,NA,3000,NA,NA,NA,NA,BG,Undetermined,0,FHL-1475,NA,NA,NA,0,0,0
2016,TRAILHEAD,,CDF,NA,Placer,6/28/2016,8/14/2016,5645,NA,NA,NA,NA,NA,BT,Undetermined,0,NEU-15200,NA,NA,NA,0,0,0
2016,TULE,,USFS,NA,Tulare,8/22/2016,8/22/2016,NA,395,NA,NA,NA,NA,BGT,Undetermined,0,SQF-2683,NA,NA,NA,0,0,0
2016,TULLY,,CDF,NA,Humboldt,8/22/2016,9/9/2016,599,NA,NA,NA,NA,NA,BT,Arson,3,HUU-6956,NA,NA,NA,0,0,0
2016,WILLARD,,CDF,NA,Lassen,9/11/2016,10/12/2016,2575,NA,NA,NA,NA,NA,BGT,Undetermined,7,LMU-4695,NA,NA,NA,0,0,0
2016,WILLOW,,CDF,NA,Calaveras,8/28/2016,9/4/2016,450,NA,NA,NA,NA,NA,BGT,Vehicle,0,TCU-9339,NA,NA,NA,1,0,0
2017,ADOBE (CENTRAL LNU COMPLEX - NUNS),,CDF,NA,Sonoma,10/8/2017,10/31/2017,3700,NA,NA,NA,NA,NA,BGT,Electrical power,0,LNU-10050,NA,NA,NA,0,0,0
2017,ALAMO,,CDF,NA,San Luis Obispo,7/6/2017,7/18/2017,28687,NA,NA,NA,NA,NA,BG,Undetermined,0,SLU-7624,NA,NA,NA,0,0,0
2017,ATLAS (SOUTHERN LNU COMPLEX),,CDF,NA,Napa,10/9/2017,10/28/2017,51624,NA,NA,NA,NA,NA,BGT,Electrical power,783,LNU-10046,NA,NA,NA,120,0,6
2017,BATTLE,,USFS,NA,Modoc,6/28/2017,7/1/2017,NA,640,NA,NA,NA,NA,BG,Undetermined,0,MDF-415,NA,NA,NA,0,0,0
2017,BEALE,,DOD,NA,Yuba,8/20/2017,8/20/2017,NA,950,NA,NA,NA,NA,G,Undetermined,0,NEU-21927,NA,NA,NA,0,0,0
2017,BEAR,,CDF,NA,Santa Cruz,10/16/2017,10/29/2017,391,NA,NA,NA,NA,NA,T,Arson,6,CZU-7822,NA,NA,NA,0,0,0
2017,BEN,,CDF,NA,Mariposa,6/28/2017,7/6/2017,558,NA,NA,NA,NA,NA,BG,Vehicle,0,MMU-13022,NA,NA,NA,0,0,0
2017,BERRY,,CDF,NA,Shasta,9/12/2017,10/4/2017,900,NA,NA,NA,NA,NA,B,Lightning,0,SHU-9460,NA,NA,NA,0,0,0
2017,BLAINE,,CDF,NA,Riverside,8/13/2017,8/16/2017,1500,NA,NA,NA,NA,NA,BG,Undetermined,0,RRU-99747,NA,NA,NA,46,0,0
2017,BOLES,,USFS,NA,Modoc,8/23/2017,9/4/2017,NA,371,NA,NA,NA,NA,GT,Lightning,0,MDF-1102,NA,NA,NA,0,0,0
2017,BRIDGE 2,,CDF,NA,San Bernardino,7/14/2017,7/18/2017,460,NA,NA,NA,NA,NA,BG,Undetermined,0,BDU-9854,NA,NA,NA,0,0,0
2017,BRYANT,,CDF,NA,San Bernardino,8/3/2017,8/14/2017,325,NA,NA,NA,NA,NA,BG,Undetermined,1,BDU-10918,NA,NA,NA,0,0,0
2017,BUCK,,USFS,NA,Trinity,9/12/2017,11/5/2017,NA,13434,NA,NA,NA,NA,BGT,Lightning,0,SHF-1850,NA,NA,NA,0,0,0
2017,BUFFALO,,DOD,NA,San Diego,10/17/2017,10/19/2017,NA,1088,NA,NA,NA,NA,B,Undetermined,0,MCP,NA,NA,NA,0,0,0
2017,BUTTE,,USFS,NA,Madera,8/7/2017,8/17/2017,NA,635,NA,NA,NA,NA,BT,Lightning,0,SNF-1476,NA,NA,NA,0,0,0
2017,CALDWELL,,USFS,NA,Kern,9/1/2017,9/6/2017,NA,1319,NA,NA,NA,NA,BG,Lightning,0,SQF-2435,NA,NA,NA,0,0,0
2017,CANYON,,CC,NA,Orange,9/25/2017,10/3/2017,NA,2662,NA,NA,NA,NA,BG,Misc,0,ORC-1478,NA,NA,NA,7,0,0
2017,CANYON 2,,CC,NA,Orange,10/9/2017,10/17/2017,NA,9217,NA,NA,NA,NA,BG,Misc,25,ORC-110494,NA,NA,NA,55,0,0
2017,CASCADE (NEU WIND COMPLEX),,CDF,NA,Yuba,10/8/2017,10/19/2017,9989,NA,NA,NA,NA,NA,BT,Electrical power,264,NEU-26269,NA,NA,NA,10,0,4
2017,CHEROKEE,,CDF,NA,Butte,10/8/2017,11/5/2017,8500,NA,NA,NA,NA,NA,BG,Electrical power,6,BTU-15933,NA,NA,NA,1,0,0
2017,CHILCOOT,,USFS,NA,Plumas,8/6/2017,8/8/2017,NA,1021,NA,NA,NA,NA,BG,Lightning,0,TNF-992,NA,NA,NA,0,0,0
2017,CHRIS,,USFS,NA,Mono,11/13/2017,11/16/2017,NA,370,NA,NA,NA,NA,T,Undetermined,0,HTF-30870,NA,NA,NA,0,0,0
2017,CREEK,,CDF,NA,Fresno,6/23/2017,6/27/2017,357,NA,NA,NA,NA,NA,BG,Debris Burning,0,FKU-8759,NA,NA,NA,0,0,0
2017,CREEK,,USFS,NA,Tuolumne,9/3/2017,11/20/2017,NA,1749,NA,NA,NA,NA,BT,Lightning,0,STF-2590,NA,NA,NA,0,0,0
2017,CREEK,,CC,NA,Los Angeles,12/5/2017,12/29/2017,NA,15619,NA,NA,NA,NA,B,Undetermined,123,LAC-362189,NA,NA,NA,81,0,0
2017,CRISTIANITOS,,DOD,NA,San Diego,6/28/2017,7/1/2017,NA,761,NA,NA,NA,NA,BG,Undetermined,0,MCP-172047,NA,NA,NA,0,0,0
2017,DELUZ,,DOD,NA,San Diego,5/19/2017,5/22/2017,NA,486,NA,NA,NA,NA,BG,Misc,0,MCP-1494,NA,NA,NA,0,0,0
2017,DERRICK,,CDF,NA,Fresno,7/2/2017,7/5/2017,1562,NA,NA,NA,NA,NA,BG,Undetermined,0,FKU-9289,NA,NA,NA,0,0,0
2017,DETWILER,,CDF,NA,Mariposa,7/16/2017,8/31/2017,81826,NA,NA,NA,NA,NA,BG,Shooting,134,MMU-14474,NA,NA,NA,21,0,0
2017,DINELY,,CDF,NA,Tulare,6/7/2017,6/10/2017,339,NA,NA,NA,NA,NA,BG,Equipment Use,0,TUU-286,NA,NA,NA,0,0,0
2017,DOBE,,USFS,NA,Modoc,7/13/2017,7/31/2017,NA,410,NA,NA,NA,NA,BGT,Misc,0,MDF-541,NA,NA,NA,0,0,0
2017,EASTMAN,,CDF,NA,Madera,9/18/2017,9/19/2017,483,NA,NA,NA,NA,NA,G,Electrical power,0,MMU-19222,NA,NA,NA,0,0,0
2017,ECLIPSE COMPLEX,,USFS,NA,Siskiyou,8/15/2017,10/10/2017,NA,78698,NA,NA,NA,NA,BT,Lightning,0,KNF-6098,NA,NA,NA,0,0,0
