Year,FIRE_NAME,Damaged_structures,Destroyed_structures,Ranger_unit,Start,Incident_number,County,County2,Region,Ranger_unit2,National_forest,County3,Fire_name2,DPA,DPA2,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Firefighter_fatalities,Civilian_fatalities,Contained
1996,STATE (IDA),0,0,Riverside,1/3/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,380,NA,B,Equipment Use,0,0,1/3/96
1997,STATE (JACKRABBIT),0,0,Riverside,9/24/97,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,2500,NA,B,Smoking,0,0,9/25/97
2000,STATE (PECHANGA),0,1,Riverside,7/29/00,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,11900,NA,B,Under investigation,0,0,8/9/00
1995,STATE (STANLEY),0,6,Riverside,7/27/95,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,5000,NA,B,Vehicle,0,0,7/27/95
1995,STATE #1030 (DAWSON),0,0,Riverside,7/20/95,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,4900,NA,BG,Playing with fire,0,0,7/22/95
1988,STATE #1161,0,0,Riverside,6/23/88,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,400,NA,B,Arson,NA,NA,6/23/88
1988,STATE #1662,0,0,Riverside,8/17/88,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,1000,NA,BG,Arson,NA,NA,8/19/88
1988,STATE #1807,0,0,Riverside,9/4/88,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,4738,NA,BG,Misc,NA,NA,9/5/88
1988,STATE #1825,0,0,Riverside,9/5/88,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,750,NA,BGA,Campfire,NA,NA,9/5/88
1988,STATE #2056,0,0,Riverside,10/11/88,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,327,NA,B,Equipment use,NA,NA,10/12/88
1988,STATE #2428,0,0,Riverside,12/9/88,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,1135,NA,BG,Equipment use,NA,NA,12/9/88
1988,STATE #837,0,0,Riverside,5/19/88,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,627,NA,B,Misc,NA,NA,5/19/88
1995,STATE 1102 (RECHE),2,1,Riverside,7/27/95,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,984,165,BG,Misc,0,0,7/28/95
1989,STATE 1116,0,11,Riverside,6/27/89,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,1000,6880,B,NA,NA,NA,6/28/89
1987,STATE 1293,0,0,NA,8/22/87,NA,Riverside,NA,NA,NA,NA,NA,NA,CDF,NA,360,NA,NA,Misc,0,NA,8/22/87
1996,STATE 1860 (WESLEY),0,0,Riverside,9/30/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,500,NA,GB,Undetermined,0,0,10/1/96
1987,STATE 767 (BULL),0,0,NA,6/5/87,NA,Riverside,NA,NA,NA,NA,NA,NA,CDF,NA,1200,NA,NA,Lightning,0,NA,6/5/87
1996,STATE 837,2,5,Riverside,6/1/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,646,7,GB,Equipment Use,0,0,6/2/96
1992,STATE 891,0,1,Riverside,7/5/92,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,1030,NA,B,Misc,0,0,7/7/92
1990,STATE 914,0,2,Riverside,6/27/90,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,800,NA,B,Misc,NA,NA,6/27/90
2002,STATE 925 ANTONIO,0,0,Riverside,5/13/02,NA,NA,NA,South,NA,NA,NA,NA,OTHER,NA,338,1134,B,Undetermined,NA,NA,5/15/02
1996,STATE ASSIST (BEE),0,0,Riverside,6/29/96,NA,NA,NA,South,NA,NA,NA,NA,USFS,NA,NA,9620,NA,Shooting,0,0,7/5/96
2005,STATE FIRE,0,3,Riverside,9/28/05,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,1100,NA,B,Misc,NA,NA,9/28/05
1997,STATE FIRE (BEACH),0,0,Riverside,5/9/97,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,2400,NA,GB,Smoking,0,0,5/9/97
1979,STATE OF CALIF.,0,0,Fresno-Kings,7/1/79,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,1600,280,G,Smoking,NA,NA,7/1/79
1996,STATE-SABINA,2,0,Riverside,9/4/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,700,22,WB,Vehicle,0,0,9/4/96
1997,"STATE, PAUBA",0,10,Riverside,8/31/97,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,7800,NA,B,Undetermined,0,0,9/2/97
1993,STECKLE PARK,0,0,Ventura County,10/27/93,NA,NA,NA,III,NA,NA,NA,NA,CC,NA,NA,26741,NA,Arson,0,0,10/31/93
1979,STEELE,0,0,Riverside,7/9/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,300,0,B,Equipment use,NA,NA,7/10/79
1982,STEELE CANYON,0,0,Lake-Napa,9/11/82,NA,NA,NA,I,NA,NA,NA,NA,CDF,NA,600,0,B,Arson,NA,NA,9/12/82
2008,STEIN,0,0,Shasta-Trinity,6/21/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,1148,NA,T,Lightning,0,0,7/7/08
1988,STENT,0,0,Tuolumne-Calaveras,6/26/88,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,980,NA,B,Lightning,NA,NA,6/26/88
2004,STEVENS,0,2,Nevada-Yuba-Placer,8/8/04,NA,NA,NA,Cascade,NA,NA,NA,NA,CDF,NA,934,NA,B,Equipment use,NA,NA,8/12/04
1992,STF #135,0,0,Tuolumne-Calaveras,9/7/92,NA,NA,NA,IV,NA,NA,NA,NA,USFS,NA,NA,3460,T,NA,NA,NA,9/7/92
1982,STOCKTON,0,0,San Bernardino,9/23/82,NA,NA,NA,VI,NA,NA,NA,NA,USFS,NA,0,450,BG,NA,NA,NA,9/24/82
1993,STODDARD,0,0,San Bernardino,7/20/93,NA,NA,NA,III,NA,NA,NA,NA,BLM,NA,NA,2326,NA,Fireworks,0,0,7/20/93
1984,STODDARD #2,0,0,San Bernardino,5/12/84,NA,NA,NA,VI,NA,NA,NA,NA,BLM,NA,NA,2126,BG,Equipment use,NA,NA,5/13/84
1980,STODDARD SERIES,0,0,San Bernardino,9/28/80,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,350,0,B,Misc,NA,NA,9/28/80
1983,STODDARD SERIES,0,0,San Bernardino,7/7/83,NA,NA,NA,VI,NA,NA,NA,NA,LOCAL,NA,0,1500,N/A,Equipment use,NA,NA,7/7/83
2010,STOKES 2,0,0,NA,8/17/10,TUU-000320,Tulare,NA,NA,NA,NA,NA,NA,CALFIRE,NA,879,NA,G,Other,0,0,8/18/10
2017,STONE,0,0,NA,7/9/17,SLU-7792,San Luis Obispo,NA,NA,NA,NA,NA,NA,CDF,NA,340,NA,BG,Equipment Use,0,0,7/11/17
1998,STONEWALL,0,0,San Benito-Monterey,8/3/98,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF/NPS,NA,930,1870,B,Powerlines,0,0,8/7/98
2014,STONY,0,0,NA,6/19/14,FHL-1693,Monterey,NA,NA,NA,NA,NA,NA,MIL,NA,NA,4840,TG,Human,0,0,6/22/14
2016,STONY,0,0,NA,6/2/16,FHL-1475,Monterey,NA,NA,NA,NA,NA,NA,USFS,NA,NA,3000,BG,Undetermined,0,0,6/17/16
2000,STORRIE,0,0,Plumas,8/17/00,NA,NA,NA,Cascade,NA,NA,NA,NA,USFS,NA,NA,55261,NA,Railroad,NA,NA,9/9/00
1987,STRAUSE,0,0,NA,8/30/87,NA,Trinity,NA,NA,NA,Shasta-Trinity,NA,NA,USFS,NA,NA,5840,NA,Lightning,1,NA,10/6/87
2004,STRAYLOR,0,0,Lassen-Modoc,7/22/04,NA,NA,NA,Cascade,NA,NA,NA,NA,CDF,NA,3422,NA,T,Equipment use,NA,NA,7/29/04
2001,STREAM,0,0,Lassen,7/26/01,NA,NA,NA,Cascade,NA,NA,NA,NA,USFS,NA,NA,3560,NA,Lightning,NA,NA,7/26/01
2010,STUHR,0,0,NA,6/8/10,SCU-002282,Stanislaus,NA,NA,NA,NA,NA,NA,CALFIRE,NA,586,NA,G,Equipment use,0,0,6/10/10
1996,STUMPFIELD,3,43,Madera-Mariposa,8/1/96,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,3000,NA,TGWB,Equipment use,0,0,8/3/96
2002,SUDDEN INCIDENT,0,1,San Luis Obispo,6/15/02,NA,NA,NA,South,NA,NA,NA,NA,CC,NA,NA,7782,NA,NA,NA,NA,6/19/02
1996,SUEY CREEK,0,0,San Luis Obispo,7/22/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,676,NA,B,Equipment Use,0,0,7/23/96
2009,SUGAR LOAF,0,0,NA,8/1/09,LNF-3923,Shasta,NA,NA,NA,NA,NA,NA,USFS,NA,NA,9356,T,Lightning,0,0,8/12/09
1994,SUGARFOOT,0,0,Mendocino NF,8/27/94,NA,NA,NA,Coast,NA,NA,NA,NA,USFS,NA,NA,2788,NA,NA,0,0,NA
2009,SULPHUR,0,0,NA,7/11/09,LPF-2787,Ventura,NA,NA,NA,NA,NA,NA,USFS,NA,NA,343,BG,Misc,0,0,7/13/09
2017,SULPHUR (MENDOCINO LAKE COMPLEX),8,162,NA,10/9/17,LNU-10055,Lake,NA,NA,NA,NA,NA,NA,CDF,NA,2207,NA,GT,Electrical power,0,0,10/26/17
1981,SULPHUR BANK,0,0,Lake-Napa,8/9/81,NA,NA,NA,I,NA,NA,NA,NA,CDF,NA,2300,0,WBG,Arson,NA,NA,8/11/81
2013,SUMMIT,0,2,NA,5/1/13,RRU-44298,Riverside,NA,NA,NA,NA,NA,NA,CDF,NA,2956,NA,BG,Undetermined,0,0,5/4/13
2013,SUMMIT,6,54,NA,10/4/13,BTU-13464,Butte,NA,NA,NA,NA,NA,NA,CDF,NA,305,NA,BG,Misc,0,0,10/5/13
1980,SUMMIT,0,1,San Bernardino,11/25/80,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,2191,1406,B,Arson,NA,NA,11/29/80
2008,SUMMIT,0,91,Santa Clara,5/22/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,4270,NA,T,Unidentified,0,0,6/15/08
1983,SUMMIT,0,0,San Bernardino,9/4/83,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,1147,0,B,Misc,NA,NA,9/4/83
2017,SUMMIT COMPLEX,0,0,NA,7/31/17,STF-2452,Tuolumne,NA,NA,NA,NA,NA,NA,USFS,NA,NA,5248,BT,Undetermined,0,0,11/30/17
1998,SUMMITT,0,0,San Diego,7/17/98,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,856,NA,B,Undetermined,0,0,7/18/98
2006,SUNRISE,2,0,Riverside,10/13/06,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,497,0,B,Vehicle,NA,NA,10/14/06
1996,SUR,0,0,Monterey,10/18/96,NA,NA,NA,Sierra,NA,NA,NA,NA,USFS,NA,NA,4430,NA,Under investigation,0,0,10/27/96
1981,SWALL,0,3,Inyo NF,8/9/81,NA,NA,NA,VI,NA,NA,NA,NA,USFS,NA,80,1820,TB,Play W/Fire,NA,NA,8/12/1681
2013,SWEDES,0,8,NA,8/16/13,BTU-10969,Butte,NA,NA,NA,NA,NA,NA,CDF,NA,2264,NA,BG,Equipment use,0,0,8/22/13
2015,SWEDES,0,16,NA,7/29/15,BTU-10917,Butte,NA,NA,NA,NA,NA,NA,CDF,NA,400,NA,B,Debris Burning,0,0,8/16/15
1982,SWEENY,0,0,Santa Clara,9/6/82,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,1282,0,GB,Smoking,NA,NA,9/7/82
1998,SWIFT,0,0,Madera-Mariposa-Merced,8/6/98,NA,NA,NA,Sierra,NA,NA,NA,NA,LOCAL,NA,NA,350,B,Undetermined,0,0,8/6/98
1993,SYCAMORE,0,0,Fresno-Kings,7/14/93,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,1500,NA,G,Arson,0,0,7/14/93
1995,SYCAMORE,3,3,San Diego,8/29/95,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,10000,NA,B,Undetermined,0,0,9/2/95
1987,SYCAMORE,0,0,NA,8/31/87,NA,Kern,NA,NA,NA,NA,NA,NA,CC,NA,NA,1600,NA,Lightning,0,NA,9/3/87
1980,SYCAMORE,0,0,San Bernardino,11/24/80,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,195,2160,B,Equipment use,NA,NA,11/27/80
1985,SYCAMORE,0,0,Fresno-Kings,7/15/85,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,415,997,WBG,Arson,NA,NA,8/8/85
1985,SYCAMORE,0,0,San Diego,7/27/85,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,1060,NA,B,Misc,NA,NA,7/27/85
1999,SYCAMORE #2,0,0,Butte,8/23/99,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,2005,NA,GB,Lightning,0,0,8/26/99
1979,SYLVANDALE,0,0,Humboldt-Del Norte,8/10/79,NA,NA,NA,I,NA,NA,NA,NA,CDF,NA,1616,0,TWG,Equipment use,NA,NA,8/11/79
2017,TABLE,0,0,NA,9/8/17,ENF-26677,El Dorado,NA,NA,NA,NA,NA,NA,USFS,NA,NA,426,T,Undetermined,0,0,10/17/17
1987,TAHOE,0,0,NA,8/31/87,NA,Big,NA,NA,NA,Stanislaus,NA,NA,USFS,NA,NA,1035,NA,Lightning,0,NA,9/5/87
1987,TAHOE,0,0,NA,8/30/87,NA,Palmer,NA,NA,NA,Stanislaus,NA,NA,USFS,NA,NA,1612,NA,Lightning,0,NA,9/6/87
1987,TAHOE,0,0,NA,8/30/87,NA,Indian,NA,NA,NA,Stanislaus,NA,NA,USFS,NA,NA,8500,NA,Lightning,0,NA,9/7/87
2011,TAMARACK,0,0,NA,9/13/11,YNP-0003619,Mariposa,NA,NA,NA,NA,NA,NA,NPS,NA,NA,1015,B,Lightning,0,0,10/17/11
1986,TAMARACK,0,0,Shasta-Trinity,8/27/86,NA,NA,NA,II,NA,NA,NA,NA,CDF,NA,450,NA,T,Smoking,NA,NA,8/27/86
2007,TAR,0,0,NA,8/10/07,NA,NA,NA,Fresno-Kings,NA,NA,NA,NA,NA,NA,5644,0,W,Arson,0,0,8/19/07
1979,TAR SPRINGS #2,0,0,San Luis Obispo,9/15/79,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,1500,0,B,Misc,NA,NA,9/17/79
2017,TARINA,0,0,NA,6/30/17,KRN-24894,Kern,NA,NA,NA,NA,NA,NA,CC,NA,NA,1200,G,Undetermined,0,0,7/1/17
2015,TASSAJARA,1,20,NA,9/19/15,BEU-4217,Monterey,NA,NA,NA,NA,NA,NA,CDF,NA,1068,NA,B,Undetermined,0,0,9/29/15
1998,TAYLOR,2,5,Riverside,10/5/98,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,2160,NA,G,Under investigation,1,0,10/8/98
1979,TAYLOR,0,0,Tulare,6/20/79,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,2100,0,G,Equipment use,NA,NA,6/20/79
2008,TEA INCIDENT,9,221,NA,11/13/08,SBC-9981,Santa Barbara,NA,NA,NA,NA,NA,NA,CC,NA,NA,1940,T,Campfire,0,0,11/17/08
1986,TECATE #18,0,0,San Diego,8/1/86,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,350,NA,B,Arson,NA,NA,8/1/86
1995,TECATE #30,0,0,San Diego,11/28/95,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,500,NA,B,Campfire,0,0,11/30/95
1986,TECOLATE,0,0,Angeles NF,7/20/86,NA,NA,NA,III,NA,NA,NA,NA,USFS,NA,NA,3900,BG,Campfire,NA,NA,7/23/86
2008,TEHIPITE,0,0,NA,7/19/08,KNP-0020,Fresno,NA,NA,NA,NA,NA,NA,NPS,NA,NA,11596,T,Lightning,0,0,11/11/08
2008,TELEGRAPH,0,130,Madera-Mariposa-Merced,7/25/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,34091,NA,TBG,Misc,0,0,9/15/08
1982,TEMPERANCE FLAT,0,0,Madera-Mariposa,7/31/82,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,7770,0,GB,Campfire,NA,NA,8/3/82
1987,TEN/BALD,0,0,NA,8/30/87,NA,Siskiyou,NA,NA,NA,Klamath,NA,NA,USFS,NA,NA,19100,NA,Lightning,0,NA,10/15/87
2015,TENAYA,0,0,NA,9/7/15,YNP-123,Mariposa,NA,NA,NA,NA,NA,NA,USFS,NA,NA,415,NA,Undetermined,0,0,9/16/15
2009,TENNANT,0,3,NA,7/19/09,KNF-4692,Siskiyou,NA,NA,NA,NA,NA,NA,USFS,NA,NA,3226,TB,Equipment Use,0,0,7/27/09
2011,TENNESSEE,0,0,NA,9/11/11,TUU-0000368,Tulare,NA,NA,NA,NA,NA,NA,CDF,NA,380,NA,G,Lightning,0,0,9/12/11
2015,TESLA,0,1,NA,8/19/15,SCU-5524,Alameda,NA,NA,NA,NA,NA,NA,CDF,NA,2850,NA,G,Undetermined,0,0,8/25/15
2005,TESLA,1,0,Santa Clara,7/19/05,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,6744,NA,G,Arson,NA,NA,7/20/05
1988,TEXAS,0,0,San Bernardino,9/28/88,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,4138,7862,B,Arson,NA,NA,10/3/88
1989,THING,0,0,Cleveland NF,7/9/89,NA,NA,NA,III,NA,NA,NA,NA,USFS,NA,4692,NA,B,Smoking,NA,NA,7/12/89
2014,THIRTY ONE 2,0,0,NA,8/9/14,LNU-6737,Yolo,NA,NA,NA,NA,NA,NA,CDF,NA,370,NA,G,Vehicle,0,0,8/9/14
2017,THIRTY SEVEN,1,3,NA,10/9/17,MRN-2957,Marin,NA,NA,NA,NA,NA,NA,CC,NA,NA,1660,BG,Electrical power,0,0,10/12/17
2017,THOMAS,274,1060,NA,12/4/17,VNC-43244,Ventura/Santa Barbara,NA,NA,NA,NA,NA,NA,CC,NA,NA,281893,BG,Undetermined,1,1,1/12/18
1979,THOMASON #2,0,1,San Benito-Monterey,7/18/79,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,1580,0,WGAP,Equipment use,NA,NA,7/18/79
1987,THOMPSON,0,0,NA,8/30/87,NA,Siskiyou,NA,NA,NA,Klamath,NA,NA,USFS,NA,NA,9040,NA,Lightning,0,NA,9/29/87
1980,THUNDER,0,29,San Bernardino,11/24/80,NA,NA,NA,VI,NA,NA,NA,NA,USFS,NA,0,11500,B,Equipment use,NA,NA,11/30/80
1986,TOF ASSIST #1,0,0,Toyiabe NF,7/16/86,NA,NA,NA,IV,NA,NA,NA,NA,USFS,NA,NA,3500,TGB,NA,NA,NA,7/19/86
1988,TONZI,0,0,Amador-El Dorado,9/5/88,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,341,NA,WBG,Arson,NA,NA,9/5/88
2005,TOPANGA,0,13,NA,9/28/05,NA,Los Angeles/Ventura,NA,NA,NA,NA,NA,NA,CDF,NA,24175,NA,NA,Unidentified,NA,NA,NA
1980,TOWERHOUSE,0,3,Shasta-Trinity,8/13/80,NA,NA,NA,II,NA,NA,NA,NA,CDF,NA,2349,0,B,Arson,NA,NA,8/15/80
2000,TOWN,0,0,Mendocino NF,3/31/00,NA,NA,NA,Coast,NA,NA,NA,NA,USFS,NA,NA,1500,NA,Escape Control,NA,NA,4/5/00
2008,TRABING,0,87,San Mateo-Santa Cruz,6/20/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,630,NA,TBG,Equipment Use,0,0,6/22/08
2014,TRACT 17,0,0,NA,9/17/14,SWR-1266,Glenn,NA,NA,NA,NA,NA,NA,FWS,NA,NA,395,G,Human,0,0,9/19/14
1987,TRAIL,0,0,NA,8/31/87,NA,Kern,NA,NA,NA,NA,NA,NA,CC,NA,NA,900,NA,Lightning,0,NA,9/3/87
2016,TRAILHEAD,0,0,NA,6/28/16,NEU-15200,Placer,NA,NA,NA,NA,NA,NA,CDF,NA,5645,NA,BT,Undetermined,0,0,8/14/16
2001,TRAM,0,0,Riverside Palm Springs,6/17/01,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,393,NA,B,Arson,0,0,6/18/01
2008,TRAVIS 1 LIGHTNING,0,0,Mendocino,7/5/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,650,NA,T,Lightning,0,0,7/5/08
2008,TRAVIS 3 LIGHTNING,0,0,Mendocino,7/4/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,750,NA,T,Lightning,0,0,7/4/08
1987,TRAVIS COMPLEX,0,0,NA,8/31/87,NA,Trinity,NA,NA,NA,Six Rivers,NA,NA,USFS,NA,NA,11500,NA,Lightning,1,NA,9/7/87
1980,TREMONT 1-4,0,0,Riverside,10/2/80,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,309,0,B,Arson,NA,NA,10/2/80
2013,TRES PINOS,0,0,NA,5/3/13,BEU-2109,San Benito,NA,NA,NA,NA,NA,NA,CDF,NA,354,NA,G,Equipment use,0,0,5/4/13
1993,TRIBAL,0,0,Riverside,10/27/93,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,2230,NA,B,Powerlines,0,0,10/28/93
1996,TRIMMER,0,0,Fresno,8/17/96,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,5607,NA,GB,Arson,0,0,8/19/96
1987,TRINITY,0,0,NA,8/30/87,NA,Trinity,NA,NA,NA,Shasta-Trinity,NA,NA,USFS,NA,NA,1000,NA,Lightning,0,NA,9/9/87
1988,TRINITY (USFS #32),0,0,Tehama-Glenn,8/31/88,NA,NA,NA,II,NA,NA,NA,NA,USFS,NA,NA,560,T,NA,NA,NA,9/2/88
2015,TRIPLE 3,0,0,NA,7/21/15,TUU-383,Tulare,NA,NA,NA,NA,NA,NA,CDF,NA,430,NA,G,Lightning,0,0,7/21/15
2001,TROUGH,0,30,Mendocino NF/Colusa Glen,8/8/01,NA,NA,NA,Coast,NA,NA,NA,NA,USFS,NA,NA,24970,NA,Undetermined,NA,NA,8/20/01
2002,TROY,1,3,San Diego,6/19/02,NA,NA,NA,South,NA,NA,NA,NA,BIA,NA,1180,NA,GWB,Equipment use,NA,NA,6/22/02
1979,TRUELSON,0,0,Riverside,5/12/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,946,0,BG,Equipment use,NA,NA,5/13/79
2017,TUBBS (CENTRAL LNU COMPLEX),317,5636,NA,10/8/17,LNU-10045,Napa,NA,NA,NA,NA,NA,NA,CDF,NA,36807,NA,BGT,Electrical power,1,21,10/31/17
2016,TULE,0,0,NA,8/22/16,SQF-2683,Tulare,NA,NA,NA,NA,NA,NA,USFS,NA,NA,395,BGT,Undetermined,0,0,8/22/16
1987,TULE,0,0,NA,8/30/87,NA,Trinity,NA,NA,NA,Shasta-Trinity,NA,NA,USFS,NA,NA,720,NA,Lightning,0,NA,9/14/87
1982,TULE,0,0,San Diego,6/10/82,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,4321,0,BG,Misc,NA,NA,6/12/82
2016,TULLY,0,3,NA,8/22/16,HUU-6956,Humboldt,NA,NA,NA,NA,NA,NA,CDF,NA,599,NA,BT,Arson,0,0,9/9/16
2012,TURKEY,0,0,NA,7/9/12,BEU-3109,Monterey,NA,NA,NA,NA,NA,NA,CDF,NA,2529,NA,TG,Equipment use,0,0,7/10/12
2008,TURKEY,0,0,San Benito-Monterey,8/7/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,400,NA,G,Equipment Use,0,0,8/7/08
1980,TURNER,0,7,Riverside,11/16/80,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,7500,20500,BGA,Arson,NA,NA,11/20/80
1989,TUTTLE TOWN,0,0,Tuolumne-Calaveras,9/6/89,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,740,NA,B,NA,NA,NA,9/7/89
2009,TUU LIGHTNING COMPLEX,0,0,Tulare,5/28/09,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,495,NA,G,Lightning,0,0,5/31/09
2011,TUU SEPT LIGHTNING,0,0,NA,9/23/11,TUU-0000393,Tulare,NA,NA,NA,NA,NA,NA,CDF,NA,350,NA,G,Lightning,0,0,9/24/11
2012,TWENTY NINE,0,8,NA,10/18/12,LNU-008431,Lake,NA,NA,NA,NA,NA,NA,CDF,NA,300,NA,BT,Electrical power,0,0,10/21/12
1987,TYLER,0,0,NA,8/29/87,NA,Mendocino,NA,NA,NA,NA,NA,NA,CDF,NA,450,NA,NA,Arson,0,NA,8/31/87
2008,UKONOM-SOUTH COMPLEX,0,0,NA,6/20/08,SRF-1126,Humboldt,NA,NA,NA,NA,NA,NA,USFS,NA,NA,29327,T,Lightning,0,0,9/15/08
1987,UNDER,0,0,NA,8/30/87,NA,Shasta,NA,NA,NA,Shasta-Trinity,NA,NA,USFS,NA,NA,510,NA,Lightning,0,NA,9/6/87
1999,UNION,0,1,Butte,8/23/99,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,736,NA,B,Lightning,0,0,8/30/99
2000,UNION,0,4,Shasta-Trinity,8/14/00,NA,NA,NA,Cascade,NA,NA,NA,NA,CDF,NA,350,NA,GWB,Equipment use,0,0,8/15/00
1984,USFS #13,0,0,Sequoia NF,5/29/84,NA,NA,NA,IV,NA,NA,NA,NA,USFS,NA,NA,480,B,Lightning,NA,NA,5/30/84
1984,USFS #14,0,0,Kern County,8/10/84,NA,NA,NA,IV,Los Padres NF,NA,NA,NA,USFS,NA,NA,2405,BG,Lightning,NA,NA,8/12/84
1985,USFS #20,0,0,Shasta-Trinity,7/18/85,NA,NA,NA,II,NA,NA,NA,NA,USFS,NA,NA,1620,C,Campfire,NA,NA,7/21/85
1985,USFS #29,0,0,Shasta-Trinity,7/26/85,NA,NA,NA,II,NA,NA,NA,NA,USFS,NA,NA,3900,TB,Lightning,NA,NA,8/4/85
1985,USFS #33,0,0,Shasta-Trinity,7/28/85,NA,NA,NA,II,NA,NA,NA,NA,USFS,NA,NA,1202,TB,Lightning,NA,NA,8/1/85
1988,USFS #41,0,0,Shasta-Trinity,9/28/88,NA,NA,NA,II,NA,NA,NA,NA,USFS,NA,NA,7600,T,NA,NA,NA,NA
1981,USFS #5,0,0,Sierra NF,8/28/81,NA,NA,NA,IV,NA,NA,NA,NA,USFS,NA,0,1300,BG,Campfire,NA,NA,8/30/81
1985,USFS #5,0,0,Tulare,6/28/85,NA,NA,NA,IV,NA,NA,NA,NA,USFS,NA,NA,8100,BG,Equipment use,NA,NA,7/4/85
1986,USFS ASSIST,0,0,San Benito-Monterey,11/6/86,NA,NA,NA,IV,NA,NA,NA,NA,USFS,NA,NA,2165,B,NA,NA,NA,11/12/86
1986,USFS ASSIST #10,0,0,Nevada-Yuba-Placer,11/3/86,NA,NA,NA,II,NA,NA,NA,NA,USFS,NA,NA,400,T,NA,NA,NA,11/4/86
1996,USFS ASSIST #33 (ROCK FIRE),0,0,Shasta-Trinity NF (SHU),8/15/96,NA,NA,NA,Cascade,NA,NA,NA,NA,USFS,NA,NA,2523,NA,Lightning,NA,NA,8/31/96
1988,UVAS,0,0,Santa Clara,7/22/88,NA,NA,NA,I,NA,NA,NA,NA,CDF,NA,330,NA,WBG,Equipment use,NA,NA,7/24/88
1993,VAIL,0,0,Riverside,10/27/93,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,536,NA,GB,Arson,0,0,10/28/93
